words,tags,length
"7441,3835,4515,4332,1219,6436,7916,4515,4332,2946,6436,1966,7946,8074,7727,3695,3684,5669,3280,917,20,5677,2924,7116,5260,917,172,8162,6889,4332,1219,6436,7805,5175,3695,917,7195,3095,5570,6679,4155,6889,4332,167,6436,3695,6906,6707,4747,4332,5669,3088,7012,6436,4448,0,167,0,4303,8198,20,932,3695,8198,6477,727,5006,917,5226,4155,6889,4332,1501,6436,3695,2739,5669,7969,5371,443,917,5644,8083,4155,6889,4332,7766,6436,3695,1263,452,5669,4194,623,4332,4991,0,204,6436,4155,6889,4332,3461,6436,3695,251,2007,4332,4991,0,6126,6436,5570,5768,4734,6339,7379,2007,4332,4991,0,2526,6436,20,5669,2007,5768,4734,6339,1383,4332,4991,0,1333,6436,917,5510,4332,4991,0,1873,6436,4155,6889,4332,2362,6436,7143,5570,2277,5570,8261,5669,6903,1114,4155,6889,4332,2946,6436,913,5570,7296,5669,3068,3993,6889,7441,4275,4515,4332,1219,6436,1966,7946,7727,3695,3684,917,20,6707,5709,20,5677,1980,3695,1602,6707,5709,6909,917,3998,4155,7441,4275,4515,4332,1219,6436,1966,7946,7727,3695,3280,917,20,6707,5709,20,5677,1980,7805,5195,917,3695,917,8069,1602,6707,5709,6909,917,3998,4155,6889,7441,4275,4515,4332,167,6436,7916,4515,4332,2946,6436,5809,942,7946,7727,3695,3684,5669,3280,917,20,6707,5709,20,5677,1980,1197,4679,6707,5709,6909,917,3998,3993,6889","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",260
"7441,3835,7946,8074,7727,3695,3280,241,3684,917,20,5677,2924,7116,759,794,917,172,8162,6889,2291,1219,6760,3695,2739,241,7969,5371,443,917,5644,8083,5570,1263,452,241,4194,623,4332,4991,6097,6436,5570,251,2007,4332,4991,5874,6436,4155,6889,2291,167,6760,3695,7753,677,8095,4747,7964,677,8095,253,3864,4448,5816,7430,8198,20,932,3695,8198,6477,727,5006,917,5226,4155,6889,2291,1501,6760,913,5570,7296,5669,3068,5570,7143,5570,2277,5570,3695,1263,490,8261,241,6903,1114,3993,6889,4059,4275,7946,917,20,7035,677,8095,5709,20,5677,1980,3695,4679,7035,677,8095,5709,6909,917,3998,4332,4991,786,6436,4155,6889,7727,3695,3280,917,20,2145,3998,3798,5008,3695,917,1954,3137,3993,6889","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",143
"7441,3835,7946,8074,7727,3695,3280,917,20,5677,2924,7116,5260,917,172,8162,6889,4332,1219,6436,7805,5175,3695,917,7195,3095,5570,6679,4155,6889,4332,167,6436,3695,2739,5570,7195,4041,3978,5669,7969,5371,443,917,5644,8083,4155,6889,4332,1501,6436,3695,1263,452,241,4194,623,0,4155,6889,4332,7766,6436,3695,4041,6707,4747,4608,5669,3088,7012,4608,4332,7557,918,7460,6436,2731,5816,7430,8198,20,932,3695,8198,6477,727,5006,917,5226,4155,6889,4332,3461,6436,3695,251,2007,0,5570,5768,4734,6339,7379,2007,0,0,241,2007,5768,6339,1383,0,0,917,5510,4155,6889,4332,2362,6436,7143,5570,2277,5570,8261,241,6903,1114,4155,6889,4332,2946,6436,913,5570,7296,241,3068,3993,6889,4059,4275,4515,4332,1219,6436,1966,7946,7727,3695,3280,917,20,6707,5709,20,5677,1980,3695,917,8069,4679,6707,3998,3993,6889,4059,4275,1588,7946,7727,3695,3280,917,20,6707,5709,20,5677,1980,1197,4679,6707,3998,3993,6889","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",187
"7441,3835,7946,8074,7727,3695,4059,4515,0,2946,5570,4509,5570,2877,5570,3796,0,8080,6639,917,633,241,2015,633,5358,917,20,5677,2924,7116,5260,917,172,8162,6889,4332,1219,6436,7805,5175,3695,917,7195,3095,5570,6679,4155,6889,4332,167,6436,3695,7195,4041,3978,5570,2739,5669,7969,5371,443,917,5644,8083,4155,6889,4332,1501,6436,3695,3854,5570,452,241,4194,623,4155,6889,4332,7766,6436,3695,251,2007,5570,5768,4734,6339,7379,2007,20,241,2007,5768,6339,1383,917,5510,4155,6889,4332,3461,6436,3695,7628,1017,4889,241,6674,1017,4155,6889,4332,2362,6436,7143,5570,2277,5570,8261,241,6903,1114,4155,6889,4332,2946,6436,913,5570,7296,241,3068,4155,6889,4332,4509,6436,362,633,5570,1599,2544,5570,3006,241,6659,3345,3993,6889","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",150
"7441,3835,1747,7946,672,241,6333,7727,3695,4059,6858,788,633,917,20,7035,1573,2924,7116,5260,917,172,8162,6889,4332,1219,6436,7805,5175,3695,7195,3095,241,6679,3993,6889,4332,167,6436,3695,7195,4041,3978,20,2739,3523,7969,5371,443,917,5644,8083,3993,6889,4332,1501,6436,3695,1263,3854,5570,452,241,4194,623,3993,6889,4332,7766,6436,3695,251,2007,5570,5768,4734,6339,7379,2007,20,241,2007,5768,6339,1383,917,5510,3993,6889,4332,3461,6436,913,5570,7296,241,3068,3993,6889,4332,2362,6436,3695,362,633,20,1599,2544,5570,3006,241,6659,3345,4155,6889,4332,2946,6436,3695,7628,1017,4889,241,6674,1017,4155,6889,4332,4509,6436,7143,5570,2277,5570,7388,361,5570,8261,241,6903,1114,4155,6889,4059,4275,4515,4332,1219,6436,1966,7946,7727,3695,7956,5941,630,677,8095,8186,917,2294,241,2692,788,633,917,20,7035,677,8095,6639,917,5175,2145,3695,917,1496,20,3695,8281,334,0,167,1037,6858,928,917,20,7035,1573,1980,2241,4679,8193,2145,3695,5368,917,3998,20,4059,4275,1588,7946,7727,3695,7956,5941,630,677,8095,8186,917,2294,241,2692,788,633,917,20,7035,677,8095,6639,917,5175,2145,3695,917,1496,20,7431,1980,7805,4679,8193,2145,3695,5368,917,3998,3993,6889","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",243
"7441,3835,7946,8074,7727,3695,3280,917,20,7035,1573,2924,7116,1602,4463,917,172,8162,6889,4332,1219,6436,7805,5175,3695,917,7195,3095,5570,6679,4155,6889,4332,167,6436,3695,2739,5669,7969,5371,443,917,5644,8083,4155,6889,4332,1501,6436,3695,4041,6707,4747,5669,8095,253,3864,4448,5816,7430,8198,20,932,3695,8198,6477,727,5006,917,5226,3993,6889,4059,4275,4515,4332,5571,6436,1966,7946,7727,3695,3280,917,20,6707,5709,20,7805,8281,334,5816,6858,794,917,20,7035,1573,1980,2241,4679,6707,917,3998,4155,3870,5768,2241,241,2241,5297,370,917,20,7035,1573,1980,3695,917,8069,4679,6707,917,3998,3993,6889,4059,4275,1588,7946,7727,3695,3280,917,20,6707,5709,20,7035,1573,1980,7805,4679,6707,917,3998,3993,6889","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",148
"7441,3835,7946,8074,7727,3695,241,1048,3695,3280,241,55,3684,917,20,5677,2924,7116,1602,4463,241,3684,1950,917,172,8162,6889,4332,1219,6436,7805,5175,3695,241,1048,3695,917,7195,3095,5570,6679,4155,6889,4332,167,6436,3695,241,1048,3695,7195,4041,3978,20,2739,5570,5669,7969,5371,443,917,5644,8083,4155,6889,4332,1501,6436,3695,241,1048,3695,4041,6707,4747,4448,8198,20,932,3695,241,1048,3695,8198,6477,727,5006,917,5226,4155,6889,4332,7766,6436,3695,241,1048,3695,3854,5570,452,241,4194,623,20,855,3186,7327,4155,6889,4332,3461,6436,3695,241,1048,3695,251,2007,20,5768,4734,6339,7379,2007,20,241,2007,5768,6339,1383,917,5510,4155,6889,4332,2362,6436,7143,5570,2277,5570,8261,241,6903,1114,4155,6889,4332,2946,6436,913,5570,7296,241,3068,4155,6889,4332,4509,6436,3695,241,1048,3695,6125,7843,747,6567,4022,633,4155,6889,4332,2877,6436,3695,241,1048,3695,2605,1017,5669,7628,6365,4332,7595,806,2357,6436,4155,6889,3695,241,1048,3695,7441,6858,7946,7727,55,3684,917,20,5677,2924,5260,20,932,6707,4054,6339,3993,3695,241,1048,3695,7441,6858,7946,3280,917,20,5677,5175,2145,3695,241,1048,3695,917,1496,20,5677,3863,401,871,6586,6702,6567,464,794,3993,6889","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",244
"7441,3835,7946,8074,7727,3695,3280,917,20,5677,2924,7116,4463,1602,172,8162,6889,2752,5570,7805,7195,6042,3695,2105,5570,4693,241,633,917,4155,6889,7562,5570,3695,2739,5669,7969,5371,443,917,5644,8083,4155,6889,8165,5570,3695,4041,6707,4747,5669,8095,253,3864,4448,3215,7430,8198,20,932,3695,8198,6477,727,5006,917,5226,4155,6889,2691,5570,3695,1263,452,241,4194,623,241,6567,1120,891,4626,152,312,4155,6889,3230,5570,3695,251,2007,20,5768,4734,6339,7379,2007,20,241,2007,5768,6339,1383,917,5510,4155,6889,6148,5570,7143,5570,2277,5570,8261,241,6903,1114,4155,6889,5205,5570,913,5570,7296,241,3068,3993,6889,4059,4275,3200,7946,7727,3695,3280,917,20,6707,5709,20,5677,1980,3695,917,8069,4332,7805,5226,6436,4679,6707,917,3998,3993,6889,4059,4275,1588,7946,7727,3695,3280,917,20,6707,5709,20,5677,1980,1197,4679,6707,917,3998,3993,6889,7805,7441,4275,6002,7916,7679,7946,241,3695,5175,7805,917,7195,3095,5570,6679,7727,7233,3280,917,20,5677,7260,759,928,3993,6889","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",203
"7441,3835,3037,5205,7946,8074,20,7727,3695,633,3280,241,3684,917,20,5677,2924,7116,1602,633,3280,241,3684,1950,917,172,4155,7441,3835,3037,4320,7946,8074,20,7727,3695,4750,3280,241,3684,917,20,5677,2924,7116,1602,4750,3280,241,3684,1950,917,172,3993,6889,2752,5570,7805,5175,3695,917,7195,3095,5570,6679,4155,6889,7562,5570,3695,7195,4041,3978,5570,2739,5570,7969,5371,443,917,5644,8083,241,8198,20,932,3695,8198,6477,727,5006,917,5226,4155,6889,8165,5570,3695,7578,5570,7741,20,1263,3854,5570,452,241,4194,623,4155,6889,2691,5570,3695,251,2007,5570,5768,4734,6339,7379,2007,241,2007,5768,4734,6339,1383,917,5510,4155,6889,3230,5570,7143,5570,2277,5570,8261,241,6903,1114,4155,6889,6148,5570,913,5570,7296,241,3068,4155,6889,5205,5570,3695,6906,6707,4676,747,241,7684,917,633,4332,241,7233,5609,6436,5570,3265,5570,5198,811,5570,6142,20,932,5677,6906,576,6909,8281,1168,7431,8132,5267,8225,917,5226,4155,6889,2612,5570,3695,2032,4155,6889,3123,5570,3695,1679,5104,5570,1499,5570,6625,5570,6863,5570,2007,151,241,1546,5570,7120,5570,6119,5570,2100,5570,6529,5570,538,5570,7445,5570,8313,5570,3428,5570,6173,1709,5341,4155,6889,290,5570,3695,7441,1849,4332,383,5471,6436,5570,910,5570,5061,4332,383,906,6436,5570,291,6472,7727,917,3638,4155,6889,4649,5570,3695,2557,1585,6849,4332,7955,4539,320,917,4617,633,1585,1937,8207,631,917,6605,5982,1240,4332,2849,7730,3796,6436,6008,7460,6436,7727,917,4750,4155,6889,6280,5570,3695,7441,5055,5570,1588,12,3124,241,2057,7727,917,666,4155,6889,4066,5570,3695,6567,1120,891,5987,4626,241,3854,291,20,932,2600,4626,5654,917,866,4626,4918,5068,4155,6889,4320,5570,3125,5570,4889,1709,1300,1247,241,1525,7628,20,932,7441,4399,3274,917,5346,4059,3234,5068,3993,6889,4059,4275,3200,7946,7727,3695,3280,241,3684,917,20,6707,5709,20,5677,1980,1588,7274,5006,4679,6707,917,6567,464,6064,794,3993,6889,4059,4275,1588,7946,7727,3695,3280,241,3684,917,20,6707,5709,20,4820,5677,7415,3921,7940,866,917,1747,2195,1950,4029,2924,7116,1602,172,20,5677,1980,1197,241,1588,7274,5006,4679,6707,917,6567,464,6064,794,3993,6889","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",431
"7441,3835,7946,8074,7727,3695,4059,6707,5400,917,2858,917,20,5677,2924,7116,5260,917,172,8162,6889,4332,1219,6436,3695,6906,7843,6707,6909,8281,2605,2858,4155,6889,4332,167,6436,3695,1263,452,5669,4194,623,4332,4991,0,8240,6436,4155,6889,4332,1501,6436,913,5570,7296,5669,3068,3993,6889,7441,4275,7946,7727,3695,4059,6707,5400,917,2858,917,20,6707,5709,20,5677,1980,1197,4679,6707,5709,2837,917,3998,4332,4991,0,2383,6436,3993,6889","1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0",91
