words,tags,length
"2963,3174,549,264,3015,132,2104,3151,1951,3278,3665,1257,1132,2468,2587,1934,2963,3174,549,264,3015,3541,3167,2836,1787,399,1257,1132,3278,3029,2104,2891,3264,3174,3835,3174,1759,1646,1015,1307,2891,3278,2468,3825,2407,1848,2891,3223,3278,895,1091,293,2891,3354,3278,946,2468,930,2607,2610,3122,1257,132,3167,3665,1257,132,2104,3151,2891,3287,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",73
"2963,264,3015,3665,1133,132,2104,3151,1951,0,3930,0,1587,1132,373,1870,2587,3715,1942,2963,264,3015,3541,3167,2836,1787,399,1257,1132,3278,3029,2104,2891,3264,3174,3835,3174,1759,1646,1015,1307,2891,3278,373,1870,3825,2407,1848,2891,3223,895,1091,293,2891,3354,3278,486,1870,930,2607,2610,3122,1257,132,3167,3665,1257,132,2104,3151,3167,3251,399,1257,1132,946,895,2526,373,1870,1848,2104,2891,3264,3174,3835,3174,1759,1646,2891,3287,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",93
"2963,264,3015,132,2104,1951,3665,1133,0,3930,0,1587,1132,373,1870,2587,3715,1942,2963,264,3015,3541,3167,2836,1787,399,1257,1132,3278,3029,2104,2891,3264,3174,3835,3174,1759,1646,1015,1307,2891,3278,373,1870,3825,2407,1848,2891,3223,3278,895,1091,293,2891,3354,3278,486,1870,930,2607,2610,3122,1257,132,3167,3665,1257,132,2104,3151,3167,2356,1257,1132,946,895,2526,373,1870,1848,2104,2891,3264,3174,3835,3174,1759,1646,2891,3287,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",92
"2963,264,3015,132,2104,1951,3665,1133,2904,394,1132,2468,2587,3715,2963,264,3015,3541,3167,2836,1787,399,1257,1132,3278,3029,2104,2891,3264,3174,3835,3174,1759,1646,1015,1307,2891,3278,2468,3825,2407,1848,2891,3223,3278,895,1091,293,2891,3354,3278,946,2468,930,2607,2610,3122,1257,132,3167,3665,1257,132,2104,3151,3167,327,2963,264,3015,399,1257,1132,946,895,2526,373,1870,1848,2104,2891,3264,3174,3835,3174,1759,1646,2891,3287,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",91
"3300,3174,549,264,3015,132,2104,3151,1951,3278,1983,1257,1132,373,1870,2587,1042,3541,3167,2836,1787,399,1257,1132,3278,3029,2104,2891,3264,3174,3835,3174,1759,1646,1015,1307,2891,3278,373,1870,3825,2407,1848,2891,3223,3278,895,1091,293,2891,3354,3278,486,1870,930,2607,2610,3122,1257,132,3167,3665,1257,132,2104,3151,2891,3287,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",70
"3555,2963,264,3015,1133,132,2104,3151,1951,0,3930,0,1587,1132,2468,2587,3715,1942,2963,264,3015,3541,3167,2836,1787,399,1257,1132,3278,3029,2104,2891,3264,3174,3835,3174,1759,1646,1015,1307,2891,3278,2468,3825,2407,1848,2891,3223,3278,895,1091,293,2891,3354,3278,946,2468,930,2607,2610,3122,1257,132,3167,3665,1257,132,2104,3151,3167,2356,1257,1132,946,895,2526,2468,1848,2104,2891,3264,3174,3835,3174,1759,1646,2891,3287,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",90
"2963,3174,549,264,3015,1983,2549,132,2104,3151,1529,0,3930,0,1587,1132,2468,2587,1934,3541,264,2836,1787,399,1257,1132,3278,3029,2104,2891,3264,3174,3835,3174,1759,1646,1015,1307,2891,3278,2468,3825,2407,1848,2891,3223,3278,895,1091,293,2891,3354,3278,946,2468,930,2607,2610,3122,1257,132,264,3665,1257,132,2104,3151,264,327,399,1257,1132,946,895,2526,2468,1848,2104,2891,3264,3174,3835,3174,1759,1646,2891,3287,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",89
"3300,3174,549,264,3015,3665,1133,132,2104,3151,1951,1257,1132,373,1870,2587,3715,1942,3300,3174,549,264,3015,3541,3167,2836,1787,399,1257,1132,3278,3029,2104,2891,3264,3174,3835,3174,1759,1646,1015,1307,2891,3278,373,1870,3825,2407,1848,2891,3223,3278,895,1091,293,2891,3354,3278,486,1870,930,2607,2610,3122,1257,132,3167,3665,1257,132,2104,3151,3167,2356,1257,1132,946,895,2526,373,1870,1848,2104,2891,3264,3174,3835,3174,1759,1646,2891,3287,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",94
"3555,2963,3174,549,3174,3015,264,2607,3244,2050,3130,2891,544,1133,132,2104,3151,1529,3930,1587,1132,1278,905,3278,2236,2963,3174,549,3174,3015,264,2607,3244,2050,3130,2891,544,2803,1915,187,1132,3029,1278,905,867,2891,3076,3174,1366,1015,529,3278,2836,2271,1401,2891,1132,187,3287,2587,3715,1942,2963,3174,549,3174,3015,264,2607,3244,2050,3130,2891,544,3541,3167,2836,1787,399,1257,1132,1278,905,3278,3029,2104,2891,3264,3174,3835,3174,1806,1646,1015,1307,2891,3278,1278,905,3825,2407,1848,2891,3223,3278,895,1091,293,2891,3354,3278,946,1278,905,930,2607,2610,3122,1257,132,3167,3665,1257,132,2104,3151,3167,2356,1257,1132,946,895,2526,1278,905,1848,2104,2891,3264,3174,3835,3174,1759,1646,2891,3287,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",148
"2963,3174,549,264,3015,132,2104,3151,1951,3665,1133,2904,394,1132,2468,2587,3715,1942,2963,3174,549,264,3015,3541,3167,2836,1787,399,1257,1132,2468,3278,3029,2104,2891,3264,3174,3835,3174,1759,1646,1015,1307,2891,3278,2468,3825,2407,1848,2891,3223,3278,895,1091,293,2891,3354,3278,946,2468,930,2607,2610,3122,1257,132,3167,3665,1257,132,2104,3151,3167,2963,327,399,1257,1132,946,895,2526,2468,1848,2104,2891,3264,3174,3835,3174,1759,1646,2891,3287,2587,3715","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0",95
