words,tags,length
"7805,6906,7762,7843,6909,20,6212,6906,2921,7843,4938,7561,1918,3695,917,1685,8193,2653,133,20,2145,133,7955,36,3724,3993,4820,4059,5336,6212,2600,3835,866,1688,8162,6889,2752,5570,7805,5020,917,3695,133,2924,2653,20,4526,7233,2653,133,2924,5081,6707,6639,917,133,7884,20,7035,1573,4654,8235,20,7431,2600,2483,6162,4679,6707,917,6567,464,794,20,90,7035,1573,6906,8095,1098,6909,6535,2092,7805,6567,6932,309,917,5226,3993,6889,7562,5570,7805,5020,917,3695,133,241,7913,2924,2653,20,3117,7805,8042,794,4100,605,794,917,20,7035,1573,3223,3752,7431,7409,7805,3496,794,4155,241,6906,5260,6909,20,2600,8042,794,1585,605,794,917,6162,1602,3993,6889,8165,5570,7805,5020,917,3695,133,241,7913,2924,2653,20,3117,7805,8042,794,7170,605,794,917,20,7035,1573,6212,3798,7851,7227,917,794,2369,4679,3993,6889","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",171
"1197,6906,7762,7843,6909,20,6212,6906,7609,7561,1918,3695,917,2653,133,6250,7913,20,4820,4059,5336,5677,7680,5464,3835,866,1688,8162,6889,2752,5570,4820,1197,5020,917,3695,133,241,7913,2924,2653,20,4526,7233,2653,133,241,7913,2924,5081,6707,6639,917,133,241,7913,7884,20,6906,3141,4059,1503,5677,3223,6118,6707,20,7431,1980,1197,4679,6707,917,3998,3993,5677,4398,8095,4922,7207,5884,8095,4922,917,7884,8040,917,866,3993,6889,7562,5570,4820,1197,5020,917,3695,133,241,7913,2924,2653,20,3117,1197,242,3851,794,4100,2508,794,20,5677,3223,3752,7431,7409,1197,5690,794,3993,4820,6535,4059,3141,20,5677,3798,2600,242,3851,794,1585,2508,794,917,6162,3724,242,6212,1602,917,1950,3993,6889,8165,5570,4820,1197,5020,917,3695,133,241,7913,2924,2653,20,3117,1197,242,3851,794,7170,2508,794,20,5677,3798,2369,4679,2917,917,794,3993,6889,2691,5570,4820,1197,5020,917,3695,133,2924,2653,20,3117,7643,132,8193,242,1328,917,20,5677,3223,4003,3695,917,242,133,5175,7643,1716,2957,3993,6889","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",208
"1197,6906,7762,7843,6909,20,6212,3798,8193,6339,6814,2677,917,3695,917,1685,6906,1340,7561,1918,20,4820,4059,5336,5464,3835,5415,1688,8162,6889,4332,1219,6436,1197,5020,917,3695,133,2924,2653,20,4526,7233,2653,133,2924,5081,7035,976,8095,6639,2464,7884,917,20,5677,3223,8235,20,7431,1980,1197,4679,7035,976,8095,917,3998,3993,5677,4398,8095,4922,7207,5884,6097,0,7035,1573,8095,380,6901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5004,7545,1953,4332,911,3358,6436,8057,917,7884,8040,917,866,3993,6889,4332,167,6436,1197,5020,917,3695,133,2924,2653,20,3117,1197,2829,794,4100,2508,794,917,20,5677,3223,3752,7431,7409,1197,5690,794,3993,3870,6535,4059,3141,20,6906,5260,6909,2600,2829,794,8193,2508,794,917,6162,1716,1602,3993,6889,4332,1501,6436,1197,5020,917,3695,133,2924,2653,20,3117,1197,2829,794,7170,2508,794,917,20,5677,7680,3798,7851,7227,917,794,2369,7716,1197,3993,6889,4332,7766,6436,1197,5020,917,3695,133,2924,2653,20,3117,5086,132,917,1458,7643,8193,242,1328,917,20,5677,3223,4003,3695,917,242,133,1716,2957,3993,6889","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",267
"2752,5570,3695,917,2464,7955,2041,2663,1700,917,36,3724,20,1552,7442,5081,7035,1573,2196,917,7843,866,3993,6889,7562,5570,7805,6906,7762,7843,6909,20,6212,3798,8193,6339,6814,2677,917,3695,917,1685,6906,2921,7609,7561,1918,20,4820,4059,5336,5464,3835,5415,1688,8162,6889,1219,4505,7805,5020,917,3695,133,2924,2653,20,4526,7233,2653,133,2924,5081,7035,1573,7843,866,917,20,7035,1573,3223,8235,20,7431,1980,7805,4679,6707,917,3998,3993,7035,1573,4398,8095,4922,7207,5884,7035,1573,8095,4922,917,7884,8040,917,866,3993,6889,167,4505,7805,5020,917,3695,133,2924,2653,20,7035,1573,3223,3752,7431,5464,3752,4277,917,3695,133,6250,7889,7412,241,5993,7035,7688,917,6843,3993,3870,6535,4059,3141,20,6906,5260,6909,2600,7412,241,5993,4277,917,6843,1602,3993,6889,7035,1573,6906,5794,1950,1602,5513,6909,20,3223,7409,4977,3767,3695,917,133,2740,3993,6889","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",178
"1197,6906,7762,7843,6909,20,6212,3798,8193,6339,6814,2677,917,3695,917,1685,6906,1340,7561,1918,20,4820,4059,5336,5464,3835,5415,1688,8162,6889,2291,2752,6760,1197,5020,917,3695,133,2924,2653,20,4526,7233,2653,133,2924,5081,7035,976,8095,6639,2464,7884,917,20,6906,3141,4059,1503,5677,3223,6118,7035,976,8095,3993,5677,4398,8095,4922,7207,5884,5677,8095,4922,917,7884,8040,917,866,3993,6889,7415,8235,917,20,5677,1980,1197,4679,7035,976,8095,917,3998,3993,6889,2291,7562,6760,1197,5020,917,3695,133,2924,2653,20,3117,1197,2352,917,794,4100,2508,794,917,20,5677,3223,3752,7431,7409,1197,5690,794,3993,3870,6535,4059,3141,20,6906,5260,6909,2600,2829,794,1585,2508,794,917,6162,1602,3993,6889,2291,8165,6760,1197,5020,917,3695,133,2924,2653,20,3117,1197,2352,917,794,7170,2508,794,917,20,5677,7680,3798,7851,7227,917,794,4332,2369,6436,7716,1197,3993,6889","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",181
"3695,917,133,7955,36,3724,20,1197,6906,7762,7843,6909,20,6212,3798,8193,2041,6339,6814,2677,917,3695,917,1685,6250,355,264,6906,7609,7561,1918,20,133,5464,1197,7974,917,1685,1716,3724,20,4820,4059,5336,1965,5464,3835,5415,1688,8162,6889,1197,241,1197,5020,917,3695,133,241,7913,2924,2653,20,4526,2653,133,2924,5081,7035,677,8095,6639,2464,7884,917,20,5677,3223,8235,20,7431,1980,1197,4679,7035,677,8095,2196,917,3998,3993,5677,4398,8095,4922,7207,0,1623,5884,7035,1573,8095,4922,917,7884,8040,917,866,3993,6889","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",110
"6707,7940,917,133,1002,7955,2041,6814,1541,917,1685,3724,917,36,133,20,4041,3618,4448,1002,3115,36,3993,6889,7805,5020,917,3695,133,2924,2653,20,4526,7233,2653,133,2924,5081,6707,6639,917,7843,7489,241,7843,700,917,20,7035,1573,3223,2055,2145,3695,917,3679,20,1980,7805,4679,2145,3695,917,794,3993,3870,8281,2352,1950,20,2382,7035,1573,3223,7409,7581,5006,4679,8281,2352,917,5827,1950,3993,6889,7805,5020,917,3695,133,2924,2653,20,3117,3920,794,4100,2443,794,917,20,7035,1573,3223,3752,7431,7409,7805,5690,794,3993,3870,5690,794,1959,8281,4059,3141,20,7035,1573,6906,5260,6909,5464,3920,794,8193,2443,794,917,6162,2005,5260,4155,2005,1602,917,1950,4881,6212,1602,917,1950,2075,2291,3920,794,2260,2443,794,6760,3993,6889,7805,5020,917,3695,133,2924,2653,20,3117,3920,794,7170,2443,794,917,20,7035,1573,3798,7851,7227,917,794,2369,4679,7805,3993,6889","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",182
"2752,5570,3695,917,2464,1002,2041,6814,1541,917,1685,3724,917,36,133,3993,6889,7562,5570,7805,5020,917,3695,133,2924,2653,20,4526,7233,2653,133,2924,5081,6707,6639,917,2464,7489,917,20,7899,1042,6118,6707,20,8235,6909,20,7899,2189,7805,4679,2540,917,3998,3993,3870,8281,2352,1950,20,2382,7899,1842,7409,2241,4679,8281,2352,917,5827,1950,3993,932,4820,6707,8281,2517,7843,7206,0,167,0,1037,20,2382,2600,2848,1078,8165,241,2691,917,866,3137,3993,6889,8165,5570,7805,5020,917,3695,133,2924,2653,20,3117,7805,3920,794,4100,2443,794,917,20,7899,1842,3752,7431,7409,7805,5690,794,20,3870,5690,794,1959,8281,4059,3141,20,2382,8124,6906,5260,6909,5464,3920,794,8193,2443,794,917,6162,2005,2352,1950,4155,2005,1602,917,1950,0,4881,0,6212,1602,917,1950,4923,2291,3920,794,0,2260,2508,794,6760,3279,4155,6889,2691,5570,7805,5020,917,3695,133,2924,2653,20,3117,7805,3920,794,7170,2443,794,917,20,8124,3798,7851,7227,917,794,2369,4679,7805,3993,6889","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",203
"7805,6906,7762,7843,6909,20,6212,3798,8193,6339,6814,2677,917,3695,917,1685,6906,7609,7561,1918,20,4820,4059,5336,5464,3835,5415,1688,8162,6889,2752,5570,7805,5020,917,3695,133,2924,2653,20,3117,7805,3920,794,7170,2443,794,917,20,7035,1573,7680,3798,7851,7227,917,794,2369,7716,7805,3993,6889,7562,5570,7805,5020,917,3695,133,2924,2653,20,3117,7805,3920,794,4100,2443,794,917,20,7035,1573,3223,3752,7431,7409,7805,5690,794,3993,3870,6535,4059,3141,20,6906,5260,6909,2600,3920,794,1585,2443,794,917,6162,1602,3993,6889,8165,5570,7805,5020,917,3695,133,2924,2653,20,4526,7233,2653,133,2924,5081,7035,1573,866,917,2464,7884,917,20,7035,1573,3223,6118,6707,3993,7035,1573,4398,8095,4922,7207,5884,7035,1573,8095,4922,917,7884,8040,917,866,3993,7415,8235,917,20,7035,1573,1980,7805,4679,6707,917,3998,4155,7415,4814,8235,917,20,2600,7627,5570,7944,3137,3993,6889","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",182
"1197,6906,7762,7843,6909,20,6212,3798,8193,6339,6814,2677,917,3695,1685,1585,7913,6906,7609,7561,1918,20,4820,4059,5336,5464,3835,5415,1688,8162,6889,4332,1219,6436,1197,5020,917,3695,133,2924,2653,20,4526,7233,2653,133,2924,5081,7035,6947,6639,2464,7884,917,20,6906,3141,4059,1503,7035,1573,3223,8235,20,7431,1980,7805,4679,2540,917,3998,3993,7035,1573,4398,8095,4922,7207,5884,7035,1573,8095,4922,917,7884,8040,917,866,3993,6889,4332,167,6436,1197,5020,917,3695,133,241,7913,2924,2653,20,3117,1197,3920,794,4100,2443,794,917,20,7035,1573,3223,3752,7431,7409,1197,5690,794,3993,3870,6535,4059,3141,20,6906,5260,6909,2600,3920,794,1585,2443,794,917,6162,1602,3993,6889,4332,1501,6436,1197,5020,917,3695,133,241,7913,2924,2653,20,3117,1197,3920,794,7170,2443,794,917,20,7035,1573,7680,3798,7851,7227,917,794,7716,1197,3993,6889","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",175
