words,tags,length
"2921,251,1188,1756,2188,1662,610,752,2157,1907,1747,1847,2814,1747,3905,1847,393,3614,623,804,799,3244,1747,1847,2687,2814,1747,3905,1847,2687,438,1392,2285,2448,3142,1957,174,2490,610,438,3754,340,1957,819,534,2448,3009,1957,610,3754,1029,2606,1957,3556,2814,2134,3122,1172,438,3263,2793,534,2448,2669,1957,610,3249,2157,1636,2814,1273,787,1342,1773,822,3615,2539,1144,393,892,610,1144,423,3641,818,438,2400,534,2448,1102,1957,610,3332,1957,1115,2814,586,1857,534,2448,2932,1957,610,2896,2482,1957,3107,3052,3680,926,2482,2814,2482,3107,3680,3171,438,675,534,2448,3526,1957,2589,1957,2013,1957,3097,2814,2068,252,534,2448,2644,1957,782,1957,221,2814,1615,534,2448,2725,1957,2321,1847,3012,804,3460,3463,1869,2286,1727,2153,1957,3412,3535,35,529,1588,1082,2790,905,1957,1471,323,529,1748,1027,3771,2752,1487,1748,1704,393,1472,2147,3012,804,3460,16,361,1704,1957,3135,2814,1890,61,3639,2448,3638,3241,3199,1756,752,393,1662,610,752,2157,1907,1747,1847,2814,1747,3905,1847,438,393,2157,3797,393,3614,623,876,174,133,2157,438,3043,393,892,3600,64,2157,2004,3244,93,3244,438,1747,3905,1847,2687,3639,174,2490,610,3754,340,2814,2882,3163,610,752,2157,1907,1747,1847,2814,1747,3905,1847,438,393,3614,623,876,610,133,2157,438,3043,393,892,3600,64,2157,2004,3244,93,3244,438,1747,3905,1847,2687,3639,2448,2921,251,1188,1756,2188,1662,610,1017,393,3614,623,804,799,3244,3196,438,1392,2285,2448,3142,1957,174,2490,610,438,3754,340,1821,819,534,2448,3009,1957,610,3556,2814,2134,3122,1172,438,3263,2793,534,2448,2669,1957,610,3249,2157,1636,2814,1273,787,1342,1773,822,3615,2539,1144,393,892,610,1144,423,3641,818,438,2400,534,2448,1102,1957,610,3332,1957,1115,2814,586,1857,534,2448,2932,1957,610,2896,2482,1957,3107,3052,3680,926,2482,2814,2482,3107,3680,3171,438,675,534,2448,3526,1957,610,3249,2157,1342,1695,822,1194,3106,2170,1847,534,2448,2644,1957,2589,1957,2013,1957,3097,2814,2068,252,534,2448,2725,1957,782,1957,221,2814,1615,3639,2448,3638,3241,3199,1756,752,393,1662,610,1017,393,2157,3797,393,3614,623,876,174,133,2157,438,3043,393,892,3600,64,2157,2004,3244,93,3244,438,1747,3905,1847,2687,3639,174,2490,610,3754,340,2814,2882,3163,610,1017,438,393,3614,623,133,2157,438,3043,393,892,3600,64,2157,2004,3244,93,3244,438,1747,3905,1847,2687,393,399,610,3458,2219,393,892,1754,1028,2686,438,2400,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",496
"2921,251,528,1756,1662,610,1017,1821,2664,940,1042,393,931,804,799,3329,2285,2448,3142,1957,181,1273,438,610,2074,3338,1273,438,610,438,3754,340,1957,819,2814,3754,3163,1847,534,2448,3009,1957,610,3754,1029,2606,1957,3556,1957,2134,3122,1172,438,3263,2793,534,2448,2669,1957,610,3568,1115,2814,586,1857,534,2448,1102,1957,610,3249,2573,1636,822,0,3027,0,2893,1144,393,892,610,1144,423,3641,818,438,2400,534,2448,2932,1957,610,2896,2482,1957,3107,3052,3680,926,2482,393,2814,2482,3107,3680,3171,438,675,534,2448,3526,1957,2589,1957,2013,1957,3097,2814,2068,252,534,2448,2644,1957,782,1957,221,2814,1615,3639,2448,610,2921,3241,528,1756,1662,1017,1821,2664,940,1042,438,393,3614,3338,1273,3797,3639,931,876,270,2814,3449,522,818,133,3614,3338,1273,3797,2193,438,3043,393,3614,3338,1273,438,3043,3907,464,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",175
"3249,2157,1128,2539,393,2921,251,3764,2188,1662,610,2777,2157,2234,438,814,2814,2607,814,393,931,804,799,3244,1412,0,1984,1554,91,0,1597,1412,0,1984,1554,3027,0,3473,438,144,2687,438,1392,2285,2448,91,1554,2157,0,1338,1554,91,0,1392,3645,1667,438,1412,0,91,0,1925,1957,1412,0,1985,0,2194,1412,0,1121,0,1925,534,2448,3027,1554,610,3754,1029,2606,1957,3556,2814,2134,3122,1172,438,3263,2793,534,2448,470,1554,610,2733,2858,3564,2814,2212,2858,534,2448,1985,1554,2321,1847,393,1472,2147,1957,3135,2814,1890,61,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",117
"3142,1957,2921,251,1756,2188,1662,610,1017,438,393,3614,623,804,799,3244,3196,438,1392,2285,2448,91,1957,174,2490,610,438,3754,340,1957,819,534,2448,3027,1957,610,3556,1821,2134,3122,1172,438,3263,2793,534,2448,470,1957,610,1029,2157,1636,1821,1273,787,1773,822,3027,2893,1144,393,892,610,1144,423,3641,818,438,2400,534,2448,1985,1957,610,3568,1115,2814,586,1857,534,2448,3723,1957,610,2896,2482,393,3107,3052,3680,926,2482,393,2814,2482,3107,3680,3171,438,675,534,2448,3647,1957,2589,1957,2013,1957,3097,2814,2068,252,534,2448,1121,1957,782,1957,221,2814,1615,3639,2448,3009,1957,752,2953,1412,2380,1925,1756,1662,610,1017,438,393,2157,2490,3434,610,438,2841,393,174,2029,2026,3027,2732,1562,2990,438,393,3614,623,876,3449,522,818,133,3265,438,3043,3639,2448,2669,1957,752,2953,3449,1756,1662,610,1017,438,393,2157,2490,3434,610,438,2841,393,3614,623,876,174,133,3265,438,3043,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",192
"3142,1957,2921,251,1756,2188,1662,610,1017,438,393,931,804,799,2936,438,1392,2285,2448,3012,3142,1704,174,2490,610,438,3754,340,1957,819,534,2448,3012,3009,1704,610,3556,2814,2134,3122,1172,438,3263,2793,534,2448,3012,2669,1704,610,1144,393,892,610,1144,423,3641,818,438,2400,534,2448,3012,1102,1704,610,3568,1115,2814,586,1857,534,2448,3012,2932,1704,610,2896,2482,1957,3107,3052,3680,926,2482,2814,2482,3107,3680,3171,438,675,534,2448,3012,3526,1704,2589,1957,2013,1957,3097,2814,2068,252,534,2448,3012,2644,1704,782,1957,221,2814,1615,3639,2448,3009,1957,752,3241,1412,3012,3142,1704,2358,1756,1662,610,1017,438,393,2157,2490,3434,610,438,1392,3797,393,931,876,2687,1205,133,3434,610,438,614,1888,1813,3639,2448,2669,1957,752,3241,3449,1756,1662,610,1017,438,393,2157,2490,3434,610,438,1392,3797,393,931,2398,2470,133,3434,610,438,614,1888,1813,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",184
"2921,251,1756,2188,1662,610,1017,438,393,931,804,799,3244,3196,438,1392,2285,2448,3012,91,1704,174,2490,610,438,3754,340,1957,819,534,2448,3012,3027,1704,610,3556,1821,2134,3122,1172,438,3263,2793,534,2448,3012,470,1704,610,3568,1115,1821,586,1857,1588,594,0,3321,905,534,2448,3012,1985,1704,610,3249,2157,1636,3012,837,3602,1695,393,1620,1029,2157,1342,1695,1704,822,0,3027,0,2893,1144,393,892,610,1144,423,3641,818,438,2400,534,2448,3012,3723,1704,610,2896,2482,1588,594,0,2300,905,1957,3107,3052,3680,926,2482,1588,594,0,475,905,393,1821,2482,3107,3052,3680,3171,1588,594,0,1358,905,438,675,1588,594,0,8,905,534,2448,3012,3647,1704,2589,1957,2013,1957,3097,1821,2068,252,534,2448,3012,1121,1704,782,1957,221,1821,1615,3639,2448,2921,3241,1412,3012,91,1704,1925,1756,1662,610,1017,438,393,2157,3797,393,931,876,3196,1205,3244,2157,3797,2193,438,3043,3639,2448,2921,3241,3449,1756,1662,610,1017,438,393,2157,3797,393,931,876,270,133,2157,3797,2193,438,3043,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",213
"3142,1957,2921,251,1756,2188,393,1662,610,1017,2814,3803,438,393,931,804,799,2936,438,1392,2285,2448,3012,3142,1704,174,2490,610,438,3754,340,1957,819,534,2448,3012,3009,1704,610,3754,1029,2606,1957,3556,1821,2134,3122,1172,438,3263,2793,534,2448,3012,2669,1704,610,2785,181,1273,1636,1821,3614,181,1273,787,1773,822,0,3027,0,2893,1144,393,892,610,1144,423,3641,818,438,2400,534,2448,3012,1102,1704,610,3332,1957,1115,2814,586,1857,3012,594,0,2788,1704,534,2448,3012,2932,1704,610,2896,2482,3012,594,0,3321,1704,1957,3107,3052,3680,926,2482,3012,594,0,2300,1704,675,3012,594,0,475,1704,393,2814,2482,3107,3680,3171,3012,594,0,1358,1704,438,675,534,2448,3012,3526,1704,2589,1957,2013,1957,3097,2814,2068,252,534,2448,3012,2644,1704,782,1957,221,2814,1615,3639,2448,752,3241,1412,3012,3142,1704,1925,1756,1662,610,1017,2814,3803,438,393,3614,181,1273,3797,393,931,876,610,2814,610,438,407,133,3614,181,1273,438,3043,3639,2448,752,3241,1412,3012,3009,1704,2058,3012,2644,1704,1925,1756,1662,610,1017,2814,3803,438,393,3614,181,1273,3797,393,931,876,270,133,3614,181,1273,438,3043,3639,2448,3009,1957,2921,251,1756,2188,393,1662,174,1374,1017,2814,1374,3803,438,393,931,900,19,2990,2285,2448,3012,3142,1704,610,2490,174,438,3754,340,1957,819,534,2448,3012,3009,1704,174,3754,1029,2606,1957,3556,1821,2134,3122,1172,438,3263,2793,534,2448,3012,2669,1704,174,2785,181,1273,1636,1821,3614,181,1273,787,1773,822,0,3027,0,2893,1144,393,892,174,1144,423,3641,818,438,2400,534,2448,3012,1102,1704,174,3332,1957,1115,2814,586,1857,534,2448,3012,2932,1704,174,2896,2482,393,3107,3052,3680,926,2482,675,393,2814,2482,3107,3680,3171,438,675,534,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",356
"2921,251,1756,2188,1662,610,1017,438,393,931,804,799,3244,3196,438,1392,2285,2448,91,1554,174,2490,610,438,3754,340,1957,819,534,2448,3027,1554,610,3556,1821,2134,3122,1172,438,3263,2793,534,2448,470,1554,610,1029,2157,1636,1821,1273,787,1773,822,0,3027,0,2893,1144,393,892,610,1144,423,3641,818,438,2400,534,2448,1985,1554,610,3568,1115,2814,586,1857,534,2448,3723,1554,610,2896,2482,393,3107,3052,3680,926,2482,393,2814,2482,3107,3680,3171,438,675,534,2448,3647,1554,2589,1957,2013,1957,3097,2814,2068,252,534,2448,1121,1554,782,1957,221,2814,1615,3639,2448,752,3241,1412,0,91,0,1925,1756,1662,610,1017,438,393,2157,3797,393,931,876,3196,1205,3012,174,2400,1704,133,2509,438,3043,3639,0,752,3241,3449,1756,1662,610,1017,438,393,2157,3797,393,931,876,270,133,2157,3797,2193,2509,438,3043,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",176
"2921,251,1756,2188,1662,610,752,1847,2814,1298,1847,1666,438,393,931,804,799,3329,2285,2448,1588,91,905,174,2490,610,438,3754,340,1957,819,534,2448,1588,3027,905,610,3754,1029,2606,1957,3556,1821,2134,3122,1172,438,3263,2793,534,2448,1588,470,905,610,3568,1115,2814,586,1857,534,2448,1588,1985,905,610,2733,2858,3564,2814,2212,2858,534,2448,1588,3723,905,2589,1957,2013,1957,3097,2814,2068,252,534,2448,1588,3647,905,782,1957,221,2814,1615,534,2448,1588,1121,905,2321,1847,393,1472,2147,1957,3135,2814,1890,61,3639,2448,752,3241,1412,1588,91,905,1925,1756,1662,610,386,1521,752,1847,2814,1298,1847,1666,438,393,2157,3797,393,931,876,610,133,2157,2509,438,3043,3639,2448,752,3241,3449,1756,1662,610,386,1521,752,1847,2814,1298,1847,1666,438,393,2157,3797,393,931,876,270,133,2157,2509,438,3043,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",174
"2921,251,1756,2188,1662,610,1215,3159,1747,1847,438,393,3614,623,804,799,2936,438,1392,2285,2448,3012,3142,1704,174,2490,610,438,3754,340,1957,819,534,2448,3012,3009,1704,610,3754,1029,2606,1957,3556,1821,2134,3122,1172,438,3263,2793,534,2448,3012,2669,1704,610,3568,1115,2814,586,1857,534,2448,3012,1102,1704,610,2896,2482,1957,3107,3052,3680,926,2482,393,2814,2482,3107,3680,3171,438,675,534,2448,3012,2932,1704,610,2733,2858,3564,2814,2212,2858,534,2448,3012,3526,1704,2589,1957,2013,1957,3097,2814,2068,252,534,2448,3012,2644,1704,782,1957,221,2814,1615,534,2448,3012,2725,1704,2321,1847,393,1472,2147,1957,3135,2814,1890,61,3639,2448,752,3241,1412,3012,3142,1704,2358,1756,1662,610,1215,3159,1747,1847,438,393,2157,3797,393,3614,623,876,610,133,2157,438,614,1888,585,2990,3639,2448,752,3241,1377,1756,1662,610,1215,3159,1747,1847,438,393,2157,3797,393,3614,623,876,174,133,2157,438,614,1888,585,2990,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",195
