words,tags,length
"2921,251,1756,2188,393,3163,610,1017,438,393,3614,623,2915,3329,2285,2448,3012,91,1704,174,438,3754,1058,534,2448,3012,3027,1704,610,3556,1821,2134,3122,1172,438,3263,2793,534,2448,3012,470,1704,610,2066,3012,594,0,2788,1704,1957,868,3012,594,0,3321,1704,1957,3754,1029,2606,534,2448,3012,1985,1704,610,3249,3614,181,1273,2544,2814,1342,1695,822,0,3027,0,2893,1144,393,892,610,1144,423,3641,818,438,2400,534,2448,3012,3723,1704,610,3332,1957,1115,2814,586,1857,3012,594,0,2300,1704,2814,415,236,2706,1478,3012,594,0,475,1704,534,2448,3012,3647,1704,610,2896,2482,3012,594,0,1358,1704,1957,3107,3680,926,2482,3012,594,0,8,1704,2814,2482,3107,3680,3171,3012,594,0,1031,1704,438,675,3012,594,0,450,1704,1957,3868,2727,3012,594,0,3553,1704,534,2448,3012,1121,1704,2589,1957,2013,1957,3097,1957,2781,3012,594,0,3466,1704,2814,2068,252,3012,1562,1058,2763,236,311,2814,66,1318,1704,534,2448,3012,3632,1704,782,1957,221,1957,1615,393,2814,3865,1859,1756,3886,438,1847,3639,2448,752,3241,1412,3012,91,1704,1925,1756,1662,610,1017,438,393,3614,181,1273,787,2917,3722,3797,393,3614,623,876,3196,1205,133,3614,181,1273,438,3043,3012,594,0,653,1704,3639,2448,752,3241,3449,1756,1662,610,1017,438,393,3614,181,1273,787,2917,3722,3797,393,3614,623,876,174,133,3614,181,1273,438,3043,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",282
"3142,1957,2921,251,1756,2188,1662,610,1017,438,393,3614,623,804,799,3244,3196,438,1392,2285,2448,91,1957,174,2490,610,438,3754,340,1957,819,534,2448,3027,1957,610,3556,1821,2134,3122,1172,438,3263,2793,534,2448,470,1957,610,1029,2157,1636,1821,1273,787,1773,822,3027,2893,1144,393,892,610,1144,423,3641,818,438,2400,534,2448,1985,1957,610,3568,1115,2814,586,1857,534,2448,3723,1957,610,2896,2482,393,3107,3052,3680,926,2482,393,2814,2482,3107,3680,3171,438,675,534,2448,3647,1957,2589,1957,2013,1957,3097,2814,2068,252,534,2448,1121,1957,782,1957,221,2814,1615,3639,2448,3009,1957,752,2953,1412,2380,1925,1756,1662,610,1017,438,393,2157,2490,3434,610,438,2841,393,174,2029,2026,3027,2732,1562,2990,438,393,3614,623,876,3449,522,818,133,3265,438,3043,3639,2448,2669,1957,752,2953,3449,1756,1662,610,1017,438,393,2157,2490,3434,610,438,2841,393,3614,623,876,174,133,3265,438,3043,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",192
"3142,1957,2921,251,1756,2188,1662,610,2764,2157,223,3409,438,1747,1847,438,393,931,804,799,3244,2131,3756,3369,1027,19,2990,438,1392,2285,2448,91,1554,174,2490,610,438,3754,340,1957,819,534,2448,3027,1554,610,3754,1029,2606,1957,3556,1821,2134,3122,1172,438,3263,2793,534,2448,470,1554,610,3568,1115,2814,586,1857,534,2448,1985,1554,610,2896,2482,393,3107,3052,3680,926,2482,393,2814,2482,3107,3680,3171,438,675,534,2448,3723,1554,610,2733,2858,3564,2814,2212,2858,534,2448,3647,1554,2589,1957,2013,1957,3097,2814,2068,252,534,2448,1121,1554,782,1957,221,2814,1615,534,2448,3632,1554,2321,1847,393,1472,2147,1957,3135,2814,1890,61,3639,2448,752,3241,1412,0,91,0,1925,1756,1662,610,2764,2157,223,3409,438,1747,1847,438,393,2157,3797,393,270,2029,2026,0,3027,0,2732,1562,2990,438,393,931,876,3449,522,818,133,2509,438,3043,3639,2448,752,3241,3449,1756,1662,610,2764,2157,223,3409,438,1747,1847,438,393,2157,3797,393,931,876,270,133,2509,438,3043,3639,2448,3009,1957,2921,251,1756,2188,1662,610,1017,438,393,931,804,799,3244,3196,438,1392,2285,2448,91,1554,174,2490,610,438,3754,340,1957,819,534,2448,3027,1554,610,3556,1821,2134,3122,1172,438,3263,2793,534,2448,470,1554,610,1029,2157,1636,1821,1273,787,1773,822,0,3027,0,2893,1144,393,892,610,1144,423,3641,818,438,2400,534,2448,1985,1554,610,3568,1115,2814,586,1857,534,2448,3723,1554,610,2896,2482,393,3107,3052,3680,926,2482,393,2814,2482,3107,3680,3171,438,675,534,2448,3647,1554,2589,1957,2013,1957,3097,2814,2068,252,534,2448,1121,1554,782,1957,221,2814,1615,3639,2448,752,3241,1412,0,91,0,1925,1756,1662,610,1017,438,393,2157,3797,393,270,2029,2026,0,3027,0,2732,1562,2990,438,393,931,876,3449,522,818,133,2509,438,3043,3639,2448,752,3241,3449,1756,1662,610,1017,438,393,2157,3797,393,931,876,270,133,2509,438,3043,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",391
"3142,1957,2921,251,1756,2188,1662,610,2212,315,438,393,931,804,799,2936,438,1392,2285,2448,3012,3142,1704,174,2490,610,438,3754,340,1957,819,534,2448,3012,3009,1704,610,3556,2814,2134,3122,1172,438,3263,2793,534,2448,3012,2669,1704,610,253,1957,3754,1029,2606,534,2448,3012,1102,1704,610,3568,1115,2814,586,1857,3012,594,1358,1704,534,2448,3012,2932,1704,610,2896,2482,3012,594,8,1704,1957,3107,3680,926,2482,3012,594,1031,1704,2814,2482,3107,3680,3171,3012,594,450,1704,438,675,3012,594,3553,1704,534,2448,3012,3526,1704,2589,1957,2013,1957,3097,1957,2781,2814,2068,252,3012,1562,1058,2763,236,311,2814,66,1318,1704,534,2448,3012,2644,1704,782,1957,221,2814,1615,534,2448,3012,2725,1704,2321,1847,3012,594,3466,1704,1957,1472,2147,1957,3135,2814,1890,61,3012,594,653,1704,3639,2448,3009,1957,752,3241,1412,3012,3142,1704,2358,1756,1662,610,2212,315,438,393,2157,3797,3639,931,876,2687,1205,133,2157,1386,438,3043,1588,594,3245,905,3639,2448,2669,1957,752,3241,3449,1756,1662,610,2212,315,438,393,2157,3797,393,931,876,270,133,2157,1386,438,3043,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",226
"2921,251,1756,2188,1662,610,1017,1957,1302,3803,2992,438,393,931,804,799,19,2990,438,1392,2285,2448,3012,91,1704,174,2490,610,438,3754,340,1957,819,534,2448,3012,3027,1704,610,3754,1029,2606,1957,3556,1821,2134,3122,1172,438,3263,2793,534,2448,3012,470,1704,610,2785,131,1273,1636,1821,1273,787,1773,822,0,3027,0,2893,1144,393,892,610,1144,423,3641,818,438,2400,534,2448,3012,1985,1704,610,3568,1115,2814,586,1857,3012,594,0,2478,1704,534,2448,3012,3723,1704,610,2896,2482,3012,594,0,2788,1704,675,3012,594,0,3321,1704,534,2448,3012,3647,1704,2589,1957,2013,1957,3097,2814,2068,252,534,2448,3012,1121,1704,782,1957,221,2814,1615,3639,2448,752,3241,1756,393,3614,131,1273,3797,393,931,133,3614,131,1273,438,3043,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",158
"2921,251,1756,2188,1662,610,1017,393,931,804,799,2936,438,1392,2285,2448,1588,91,905,174,2490,610,438,3754,340,1957,819,534,2448,1588,3027,905,610,3249,2157,1636,3012,837,3602,1695,393,1620,1029,2157,1342,1695,1704,822,0,3027,0,2893,1144,393,892,610,1144,423,3641,818,438,2400,534,2448,1588,470,905,610,3556,1821,2134,3122,1172,438,3263,2793,534,2448,1588,1985,905,610,3568,1115,1821,586,1857,534,2448,1588,3723,905,610,2896,2482,1957,3107,3052,3680,926,2482,393,1821,2482,3107,3052,3680,3171,438,675,534,2448,1588,3647,905,2589,1957,2013,1957,3097,1821,2068,252,534,2448,1588,1121,905,782,1957,221,1821,1615,3639,2448,2921,3241,1412,3012,91,1704,1925,1756,1662,610,1017,438,393,2157,3797,393,931,876,610,407,3244,2157,3797,2193,438,3043,3639,2448,2921,3241,3449,1925,1756,1662,610,1017,438,393,2157,3797,393,931,876,270,133,2157,3797,2193,438,3043,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",187
"2921,251,1756,2188,393,1662,610,1017,2814,3803,438,393,3614,623,804,799,2936,1392,2285,2448,3142,1957,174,2490,610,438,3754,340,1957,819,534,2448,3009,1957,610,3556,1821,2134,3122,1172,438,3263,2793,534,2448,2669,1957,610,1144,393,892,610,1144,423,3641,818,438,2400,534,2448,1102,1957,610,3568,1115,2814,586,1857,534,2448,2932,1957,610,2896,2482,393,3107,3052,3680,926,2482,393,2814,2482,3107,3680,3171,438,675,534,2448,3526,1957,610,2921,505,2814,3449,2539,1957,1830,1662,2800,534,2448,2644,1957,610,614,2415,1001,393,1337,3332,1957,2925,1957,586,3765,534,2448,2725,1957,610,25,2705,1957,3401,1957,2744,1957,2482,1791,2814,2223,1957,2097,1957,1799,1957,3173,1957,979,1957,3202,1957,1151,3387,1230,534,2448,2265,1957,2589,1957,2013,1957,3097,2814,2068,252,534,2448,1275,1957,782,1957,221,2814,1615,3639,2448,752,3241,1756,2188,393,610,1017,2814,3803,438,393,2157,2490,3434,610,2841,393,2946,876,174,133,3434,610,438,614,1888,585,2990,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",202
"2921,251,1756,2188,1662,610,1017,438,393,3614,623,804,799,3244,3196,438,1392,2285,2448,3012,91,1704,174,2490,610,438,3754,340,1957,819,534,2448,3012,3027,1704,610,3556,1821,2134,3122,1172,438,3263,2793,534,2448,3012,470,1704,610,1029,2157,1636,1821,1273,787,1773,822,3615,2539,1144,393,892,610,1144,423,3641,818,438,2400,534,2448,3012,1985,1704,610,3568,1115,2814,586,1857,3012,3356,3526,1704,534,2448,3012,3723,1704,610,2896,2482,3012,3356,2644,1704,393,3107,3052,3680,926,2482,3012,3356,2725,1704,393,2814,2482,3107,3680,3171,3012,3356,2265,1704,438,675,534,2448,3012,3647,1704,2589,1957,2013,1957,3097,2814,2068,252,534,2448,3012,1121,1704,782,1957,221,2814,1615,3639,2448,752,3241,1412,3012,2380,1704,1925,1756,1662,610,1017,438,393,2157,3797,393,174,2029,2026,3615,1562,2990,438,393,3614,623,876,1205,133,2509,438,3043,3012,3356,1275,1704,534,837,3107,1205,2814,1205,3478,1722,438,393,3614,623,876,610,438,407,133,2509,438,3043,3639,2448,752,3241,3449,1756,1662,610,1017,438,393,2157,3797,393,3614,623,876,174,133,2509,438,3043,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",224
"2340,1144,423,3641,818,438,2400,534,2448,3012,1985,1704,610,3568,1115,2814,586,1857,3012,594,3356,0,2264,1704,534,2448,3012,3723,1704,610,2896,2482,3012,594,3356,0,3685,1704,393,3107,3052,3680,926,2482,3012,594,3356,0,3836,1704,2814,2482,3107,3680,3171,3012,594,3356,0,1180,1704,438,675,534,2448,3012,3647,1704,2589,1957,2013,1957,3097,2814,2068,252,534,2448,3012,1121,1704,782,1957,221,2814,1615,3639,2448,752,3241,1412,3012,91,1704,1925,1756,1662,610,1017,438,393,3614,181,1273,3797,393,3614,623,876,3449,522,818,133,2509,438,3043,534,752,3241,3449,1756,1662,610,1017,438,393,3614,181,1273,3797,393,3614,623,876,270,133,2509,438,3043,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",141
"2921,251,1188,1756,2188,393,1662,610,2212,2157,1907,814,2814,3905,393,3614,623,804,799,2936,438,1392,2285,2448,3142,1957,174,2490,610,438,819,534,2448,3009,1957,610,3332,1957,1115,2814,586,1857,534,2448,2669,1957,782,1957,221,2814,1615,534,2448,1102,1957,610,2921,2157,2544,3012,2814,1342,1695,1704,1872,577,438,1788,1847,2814,3890,1748,393,2734,623,3249,987,2193,2029,1186,2946,3719,1922,3350,438,776,3639,2448,3638,3241,3199,1756,752,393,1662,610,752,2157,1907,814,2814,3905,393,2157,3797,393,3614,623,876,174,133,2157,438,3043,3639,892,174,2490,610,819,3163,610,2212,2157,1907,814,2814,3905,393,3614,623,876,610,133,2157,438,3043,3639,2448,2921,251,1188,1756,2188,1662,610,1017,393,3614,623,804,799,3244,3196,438,1392,2285,2448,3142,1957,174,2490,610,438,3754,340,1957,819,534,2448,3009,1957,610,3556,2814,2134,3122,1172,438,3263,2793,534,2448,2669,1957,610,3249,2157,1636,2814,1273,787,1773,822,3615,2539,1144,393,892,610,1144,423,3641,818,438,2400,534,2448,1102,1957,610,3332,1957,1115,2814,586,1857,534,2448,2932,1957,610,2896,2482,1957,3107,3052,3680,926,2482,2814,2482,3107,3680,3171,438,675,534,2448,3526,1957,2589,1957,2013,1957,3097,2814,2068,252,534,2448,2644,1957,782,1957,221,2814,1615,3639,2448,3638,3241,3199,1756,752,393,1662,610,1017,393,2157,3797,393,3614,623,876,174,133,2157,438,3043,3639,892,174,2490,610,3754,340,2814,2882,3163,610,1017,438,393,3614,623,133,2157,438,3043,393,399,610,3458,2219,3639,2448","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",308
